t l_Lp l_Lp_1 l_Lp_2 l_Lda l_Lda_1 l_Lda_2 l_awake l_asleep l_Lda_adv
		dablk_13214053089992576362 -> dablk_13742719330228926183;
		dablk_11841929586451674506 -> dablk_7810202960426848025;
		dablk_2243443417879208712 -> dablk_13691814273003223812;
		dablk_200577666115796767 -> dablk_8506917771994675835;
		dablk_2763825882204522065 -> dablk_5952676388353280162;
		dablk_16486925482957546235 -> dablk_14733847660681865824;
		dablk_12696578967494718629 -> dablk_17354995869384151968;
		dablk_11001417108362821212 -> dablk_9099138032629775903;
		dablk_11555064801431014274 -> dablk_9648297852798416786;
		dablk_8645655348483599592 -> dablk_10453075379348743283;
		dablk_10651208842377657148 -> dablk_3488270857820941421;
		dablk_8410554558266117353 -> dablk_16972405869315492165;
		dablk_4689343173156976377 -> dablk_7885488106115606216;
		dablk_10307014384400592308 -> dablk_11146678198492449863;
		dablk_14777736640147494669 -> dablk_16286072128979859209;
		dablk_15255597518018714507 -> dablk_12306128664629512870;
		dablk_15952752077722939367 -> dablk_15623121151416731026;
		dablk_13691814273003223812 -> dablk_17034120917434432051;
		dablk_13333311774600733222 -> dablk_17118544947124591410;
		dablk_3883237977514341060 -> dablk_7639686625599275157;
		dablk_8506917771994675835 -> dablk_3236474580873713333;
		dablk_8443771426470221931 -> dablk_9441685162738298787;
		dablk_14534344318031159709 -> dablk_9227536093128666816;
		dablk_15738284435596999271 -> dablk_14503010998391582543;
		dablk_8066592749932345825 -> dablk_12547255679926072747;
		dablk_18317720544933028813 -> dablk_17555149536980982319;
		dablk_8251120289915113580 -> dablk_17118544947124591410;
		dablk_15330950638771072933 -> dablk_4147114073952997096;
		dablk_6422951085687077916 -> dablk_5545993661847049771;
		dablk_11789827535023434810 -> dablk_7835954653190324446;
		dablk_2573616375344553087 -> dablk_4189874716830363815;
		dablk_10245469176597299366 -> dablk_15588391245479559734;
		dablk_1839368193422823421 -> dablk_10507561583876999483;
		dablk_3668188756811180615 -> dablk_12921500747962440522;
		dablk_14221179184244384393 -> dablk_2041294931758411213;
		dablk_11833981392090908811 -> dablk_3120741910293600877;
		dablk_16731443270823492723 -> dablk_14534344318031159709;
		dablk_5518846511882419360 -> dablk_8251120289915113580;
		dablk_9227536093128666816 -> dablk_2243443417879208712;
		dablk_1636145332303370584 -> dablk_12297962317604303293;
		dablk_10231053785273929440 -> dablk_12196362688559191044;
		dablk_16122760758854449510 -> dablk_6021243174138006573;
		dablk_2041294931758411213 -> dablk_5821808500925490881;
		dablk_7926972215936671941 -> dablk_11716231399248640901;
		dablk_17118544947124591410 -> dablk_10651208842377657148;
		dablk_10684016428568746603 -> dablk_12417610351974123654;
		dablk_12410779310704482863 -> dablk_17867143203833945924;
		dablk_8452123003784460356 -> dablk_1959992642684632243;
		dablk_8626398281027230643 -> dablk_833469712163471494;
		dablk_2788545874255879228 -> dablk_13051545113741805175;
		dablk_13835707192193866326 -> dablk_10909042676572731763;
		dablk_10698578751156167504 -> dablk_8716332815064826621;
		dablk_4189874716830363815 -> dablk_12825253237508725539;
		dablk_12811410092781755162 -> dablk_17867143203833945924;
		dablk_3850444987890838370 -> dablk_17555149536980982319;
		dablk_4245080397022370974 -> dablk_1570458267250850610;
		dablk_10453075379348743283 -> dablk_11001417108362821212;
		dablk_6170388682066925495 -> dablk_2788545874255879228;
		dablk_7425189762691197931 -> dablk_409980983507684817;
		dablk_76808741312641271 -> dablk_5244493806645854560;
		dablk_11492363645053383118 -> dablk_10000443797690975285;
		dablk_13742719330228926183 -> dablk_1970106284103160520;
		dablk_12306128664629512870 -> dablk_205023496601569220;
		dablk_10497859012464286231 -> dablk_7790046306992794780;
		dablk_4559140815077598960 -> dablk_7379204346470861202;
		dablk_5402936511466567998 -> dablk_16486925482957546235;
		dablk_4704955169576498098 -> dablk_3883237977514341060;
		dablk_16270443239701865547 -> dablk_2808278967385390476;
		dablk_7639686625599275157 -> dablk_7007666589402732753;
		dablk_205023496601569220 -> dablk_13214053089992576362;
		dablk_13301216798665431257 -> dablk_6459842604084004960;
		dablk_17681000606091031158 -> dablk_5870348402500169275;
		dablk_1970106284103160520 -> dablk_6170388682066925495;
		dablk_8723680740318035862 -> dablk_12811410092781755162;
		dablk_409980983507684817 -> dablk_4704955169576498098;
		dablk_15623121151416731026 -> dablk_14418038814423802046;
		dablk_13228221277887932219 -> dablk_833469712163471494;
		dablk_2106171497067230043 -> dablk_5518846511882419360;
		dablk_15611141986200346290 -> dablk_2452060444123499572;
		dablk_7007666589402732753 -> dablk_2037389746876424996;
		dablk_3133463805706016565 -> dablk_13738314266759350482;
		dablk_18121540709846368333 -> dablk_5478848191730731107;
		dablk_5762815348352733272 -> dablk_16731443270823492723;
		dablk_8716332815064826621 -> dablk_17681000606091031158;
		dablk_4335646335863980097 -> dablk_6711230738485072795;
		dablk_14503010998391582543 -> dablk_2100627189328942748;
		dablk_4432378031302062916 -> dablk_5049889632017456685;
		dablk_2037389746876424996 -> dablk_17241520360288085784;
		dablk_2318598395220386662 -> dablk_3133463805706016565;
		dablk_6039789844986970612 -> dablk_12417610351974123654;
		dablk_4448204031997122003 -> dablk_6459842604084004960;
		dablk_17861240406304531210 -> dablk_2573616375344553087;
		dablk_4434408818249805400 -> dablk_10161380271533108519;
		dablk_16488785297064114180 -> dablk_6711230738485072795;
		dablk_15446771320903565890 -> dablk_11970230638737308353;
		dablk_17241520360288085784 -> dablk_14503010998391582543;
		dablk_8123856280943904242 -> dablk_8885071350992094597;
		dablk_17117921075884012560 -> dablk_8922489195812890852;
		dablk_11787445603340845898 -> dablk_12811410092781755162;
		dablk_6022304608469009526 -> dablk_16700860085843309829;
		dablk_3329672101463786265 -> dablk_9648297852798416786;
		dablk_6545178637414635871 -> dablk_2893581954069820314;
		dablk_14774798519608703026 -> dablk_1674310785734500130;
		dablk_10916875786272848584 -> dablk_16801381060619971591;
		dablk_14733847660681865824 -> dablk_5518846511882419360;
		dablk_9905112131018547214 -> dablk_7080312747581330288;
		dablk_17742927522264028858 -> dablk_14137770456653953788;
		dablk_1959992642684632243 -> dablk_16112403744725086536;
		dablk_14137770456653953788 -> dablk_5011153798126018140;
		dablk_9046652529999321118 -> dablk_6288499466564464389;
		dablk_7504912614736303178 -> dablk_5513742149726319329;
		dablk_11721256448832158598 -> dablk_7926972215936671941;
		dablk_16972405869315492165 -> dablk_10186257808520157551;
		dablk_16488608880808554762 -> dablk_15601755234006584046;
		dablk_2452060444123499572 -> dablk_15479399918170937220;
		dablk_16700860085843309829 -> dablk_17448399852026129614;
		dablk_10882751555342743350 -> dablk_2379099362244365209;
		dablk_8853170139292951322 -> dablk_1298358732100241024;
		dablk_10926827749207533883 -> dablk_10426682997534783535;
		dablk_10598370824007866479 -> dablk_10220784771629925345;
		dablk_15272787957701397200 -> dablk_14144540935423691295;
		dablk_2893581954069820314 -> dablk_8723680740318035862;
		dablk_17146747119852578007 -> dablk_6545178637414635871;
		dablk_10300485468287334555 -> dablk_1674310785734500130;
		dablk_6497006734507118798 -> dablk_7810202960426848025;
		dablk_1742465476209522594 -> dablk_5513742149726319329;
		dablk_6724568213495673283 -> dablk_3356789134556738080;
		dablk_14074819871032674463 -> dablk_16082822413169290654;
		dablk_7810202960426848025 -> dablk_958322390477812102;
		dablk_7080312747581330288 -> dablk_18317720544933028813;
		dablk_6138474666877349810 -> dablk_17970450946571385373;
		dablk_5952676388353280162 -> dablk_16893252505264532406;
		dablk_17679346855396232090 -> dablk_6039789844986970612;
		dablk_11716231399248640901 -> dablk_11372955601025861861;
		dablk_17060244867996452631 -> dablk_4432378031302062916;
		dablk_7472567532043123438 -> dablk_14727550569297162105;
		dablk_9648297852798416786 -> dablk_4387765830837675431;
		dablk_8584967025236315613 -> dablk_14727550569297162105;
		dablk_17890298986725334732 -> dablk_17742927522264028858;
		dablk_1570458267250850610 -> dablk_3668188756811180615;
		dablk_7247198983105506794 -> dablk_2379099362244365209;
		dablk_5011153798126018140 -> dablk_8827864051298611102;
		dablk_16569235676794224042 -> dablk_9046652529999321118;
		dablk_502170233125706554 -> dablk_15090295360561510310;
		dablk_2100627189328942748 -> dablk_9586388374292362839;
		dablk_12196362688559191044 -> dablk_5284119372385622043;
		dablk_10039999998357783300 -> dablk_10651208842377657148;
		dablk_11491224098831678320 -> dablk_10936970686053723001;
		dablk_17354995869384151968 -> dablk_2517823669860537797;
		dablk_9389107497986576600 -> dablk_11898203606420029403;
		dablk_5244493806645854560 -> dablk_4434408818249805400;
		dablk_9772491894286982480 -> dablk_6288499466564464389;
		dablk_4670917245460019308 -> dablk_14962434912496502787;
		dablk_4690838975513657646 -> dablk_14700808822375853447;
		dablk_4147114073952997096 -> dablk_16972405869315492165;
		dablk_4244811111545870456 -> dablk_2100627189328942748;
		dablk_2289654336276382359 -> dablk_15446771320903565890;
		dablk_5049889632017456685 -> dablk_7584925161706796403;
		dablk_10168653864831002153 -> dablk_2573616375344553087;
		dablk_10909042676572731763 -> dablk_8182035065128672686;
		dablk_7818908392299403823 -> dablk_8403153614370438221;
		dablk_1833430357044599881 -> dablk_17118544947124591410;
		dablk_7006195943849325106 -> dablk_10132070269744083934;
		dablk_15862928695212319137 -> dablk_2318598395220386662;
		dablk_2517823669860537797 -> dablk_16801381060619971591;
		dablk_13738314266759350482 -> dablk_10300485468287334555;
		dablk_10574693170427638404 -> dablk_12696578967494718629;
		dablk_1674310785734500130 -> dablk_8452123003784460356;
		dablk_7451249788603375462 -> dablk_5402936511466567998;
		dablk_2099632383525213788 -> dablk_16122760758854449510;
		dablk_12547255679926072747 -> dablk_8443771426470221931;
		dablk_4901204159691989981 -> dablk_7504912614736303178;
		dablk_4387765830837675431 -> dablk_12297962317604303293;
		dablk_15737238382385038530 -> dablk_15255597518018714507;
		dablk_14943717834209757854 -> dablk_8043510220266821673;
		dablk_3431909256667516900 -> dablk_4434408818249805400;
		dablk_13196788421008727902 -> dablk_7188398207525027373;
		dablk_9309825327728772137 -> dablk_11146678198492449863;
		dablk_1517562312705592504 -> dablk_6497006734507118798;
		dablk_16913219020016652383 -> dablk_14816713606036744412;
		dablk_8768598973515552458 -> dablk_5679178011698789777;
		dablk_5478848191730731107 -> dablk_2905621432703064555;
		dablk_10186257808520157551 -> dablk_12632330848582293542;
		dablk_7895908191774917810 -> dablk_1298358732100241024;
		dablk_17247066682849827359 -> dablk_3329672101463786265;
		dablk_502157801115445448 -> dablk_10497859012464286231;
		dablk_13051545113741805175 -> dablk_7818908392299403823;
		dablk_10000443797690975285 -> dablk_14074819871032674463;
		dablk_10507561583876999483 -> dablk_15737238382385038530;
		dablk_6459842604084004960 -> dablk_15272787957701397200;
		dablk_7188398207525027373 -> dablk_6039789844986970612;
		dablk_15588391245479559734 -> dablk_15862928695212319137;
		dablk_7835954653190324446 -> dablk_5762815348352733272;
		dablk_1515684167699342729 -> dablk_6724568213495673283;
		dablk_8735071046953678653 -> dablk_5679178011698789777;
		dablk_16950669365154183982 -> dablk_13856705745079735253;
		dablk_8709141738300138593 -> dablk_18370569549919152618;
		dablk_4469692876671051720 -> dablk_13228221277887932219;
		dablk_15968563187356482711 -> dablk_3668188756811180615;
		dablk_8182035065128672686 -> dablk_10882751555342743350;
		dablk_15478827119707008571 -> dablk_8922489195812890852;
		dablk_7515720067433289301 -> dablk_3287535715260827396;
		dablk_7379204346470861202 -> dablk_17146747119852578007;
		dablk_5886784005548856347 -> dablk_10698578751156167504;
		dablk_9586388374292362839 -> dablk_5886784005548856347;
		dablk_10554262956554899687 -> dablk_10245469176597299366;
		dablk_16893252505264532406 -> dablk_8410851930594566587;
		dablk_13738559105630865629 -> dablk_14534344318031159709;
		dablk_7584925161706796403 -> dablk_11137945409682588874;
		dablk_16712581540585113571 -> dablk_8993288173702400743;
		dablk_11146678198492449863 -> dablk_6422951085687077916;
		dablk_8518391356395074953 -> dablk_2289654336276382359;
		dablk_244221149159185009 -> dablk_10307014384400592308;
		dablk_4660015182072851081 -> dablk_8716332815064826621;
		dablk_6711230738485072795 -> dablk_11400173781840403461;
		dablk_7723057669630725182 -> dablk_17241520360288085784;
		dablk_5545993661847049771 -> dablk_7515720067433289301;
		dablk_2059324948406000041 -> dablk_4432378031302062916;
		dablk_10161380271533108519 -> dablk_1515684167699342729;
	}

	subgraph cluster_G_p {
		style=filled;
		color=lightgrey;
		label="p-protocol";
		node [shape=box,style=filled,color=white];

		pblk_10262756510734955809 [label="e=155,votes=38"];
		pblk_16295556413432112638 [label="e=228,votes=68"];
		pblk_3721210585900932914 [label="e=250,votes=63"];
		pblk_9984390999395266778 [label="e=235,votes=68"];
		pblk_9303037744152694028 [label="e=233,votes=69"];
		pblk_9758571086490859611 [label="e=46,votes=62"];
		pblk_5985537496248385481 [label="p-genesis"];
		pblk_12200566053889732073 [label="e=93,votes=69"];
		pblk_16807786605560154012 [label="e=50,votes=61"];
		pblk_9415652935660871479 [label="e=97,votes=71"];
		pblk_6888474102862762465 [label="e=205,votes=74"];
		pblk_4581099080089738126 [label="e=345,votes=63"];
		pblk_13920750295396249498 [label="e=238,votes=70"];
		pblk_17664485306083797826 [label="e=131,votes=62"];
		pblk_3592927891790603718 [label="e=116,votes=68"];
		pblk_15415490053053235256 [label="e=203,votes=73"];
		pblk_14988351548050436572 [label="e=115,votes=70"];
		pblk_14561687957638809763 [label="e=290,votes=61"];
		pblk_7137733241225513615 [label="e=227,votes=71"];
		pblk_14960469406924355733 [label="e=262,votes=74"];
		pblk_10851110031968367022 [label="e=167,votes=33"];
		pblk_16159156074810257899 [label="e=229,votes=70"];
		pblk_5442389009872610177 [label="e=5,votes=67"];
		pblk_2180541723485459325 [label="e=41,votes=64"];
		pblk_5405344015379101129 [label="e=52,votes=62"];
		pblk_11561863655144879306 [label="e=249,votes=67"];
		pblk_4866314425057098156 [label="e=204,votes=72"];
		pblk_13708738738367113660 [label="e=329,votes=61"];
		pblk_15449231997198329886 [label="e=236,votes=67"];
		pblk_3396132665364796748 [label="e=138,votes=63"];
		pblk_17647780612564786453 [label="e=184,votes=32"];
		pblk_10607075725948942518 [label="e=160,votes=37"];
		pblk_15955161249062951313 [label="e=192,votes=37"];
		pblk_12145388187426980838 [label="e=117,votes=65"];
		pblk_3736323799349020940 [label="e=152,votes=35"];
		pblk_16630460286830619619 [label="e=348,votes=65"];
		pblk_12059310154375633581 [label="e=221,votes=72"];
		pblk_11415751092547280825 [label="e=53,votes=62"];
		pblk_11588750495040567123 [label="e=107,votes=71"];
		pblk_641269684059605042 [label="e=165,votes=36"];
		pblk_14173102267567188434 [label="e=330,votes=60"];
		pblk_12335655782585518634 [label="e=105,votes=71"];
		pblk_9634377989315088494 [label="e=191,votes=33"];
		pblk_1025019449882466447 [label="e=99,votes=70"];
		pblk_14360117141476731895 [label="e=32,votes=65"];
		pblk_5571050095397746519 [label="e=28,votes=60"];
		pblk_4304608811882961183 [label="e=237,votes=74"];
		pblk_4693022953806804600 [label="e=310,votes=64"];
		pblk_10980170084419153485 [label="e=299,votes=66"];
		pblk_9997136835913301971 [label="e=346,votes=64"];
		pblk_6346752878049932087 [label="e=322,votes=66"];
		pblk_13897388838958092076 [label="e=193,votes=34"];
		pblk_17855917836560494187 [label="e=258,votes=63"];
		pblk_15069946965136011919 [label="e=150,votes=38"];
		pblk_3273515631826155398 [label="e=280,votes=68"];
		pblk_9173871601054302435 [label="e=83,votes=74"];
		pblk_13229671612340527864 [label="e=130,votes=65"];
		pblk_6859595567281242055 [label="e=298,votes=66"];
		pblk_18200541798114627924 [label="e=29,votes=60"];
		pblk_2721463198839546512 [label="e=172,votes=30"];
		pblk_3765991539266564410 [label="e=64,votes=64"];
		pblk_7453032961943801069 [label="e=103,votes=66"];
		pblk_14088543088240997860 [label="e=148,votes=35"];
		pblk_4511772574419858889 [label="e=4,votes=70"];
		pblk_9102575968205366121 [label="e=38,votes=61"];
		pblk_2929625208763959102 [label="e=54,votes=64"];
		pblk_6153488248746812708 [label="e=246,votes=68"];
		pblk_14296965818645161414 [label="e=176,votes=27"];
		pblk_5195320978805721888 [label="e=82,votes=74"];
		pblk_7837558662916639484 [label="e=276,votes=67"];
		pblk_6978820688570840532 [label="e=149,votes=38"];
		pblk_4352637163443732475 [label="e=8,votes=62"];
		pblk_670495984876527529 [label="e=300,votes=70"];
		pblk_9408157766464269921 [label="e=281,votes=67"];
		pblk_11401823136116409710 [label="e=333,votes=70"];
		pblk_2805756178745787554 [label="e=122,votes=67"];
